pH;Hardness;Solids;Chloramines;Sulfate;Conductivity;Organic_carbon;Trihalomethanes;Turbidity;type
8.907831935;183.2780127;28540.08313;5.439312541;490.5281532;683.7917247;17.99746319;37.6221702;1.524380308;Type1
5.415631763;285.4472093;13148.6444;5.59969475;496.5450151;491.0350541;17.57405623;68.95356771;1.748418506;Type2
6.513916098;192.6240733;18444.83935;8.707104448;333.9250993;467.3023879;11.71132958;92.3397841;2.797909647;Type2
6.2854662;296.7326373;25672.8005;2.826723961;432.9301297;569.6546042;19.71179416;63.40743733;2.203953537;Type2
3.123017251;128.1785966;18458.00592;5.368293611;482.0294533;699.1484923;11.48207326;98.67070023;3.827038009;Type1
4.621719106;277.9557924;19967.2551;4.578555724;382.7049294;577.0741806;10.66571028;97.80005199;2.312308345;Type2
6.60551717;102.6507239;19433.59166;8.096361232;311.365136;460.7897999;14.86117215;111.6238375;4.251785067;Type2
7.171981711;297.4624661;24384.46027;4.00102553;483.8487788;622.3383021;5.145370534;68.33457618;1.411554817;Type2
5.813290275;220.3535242;19188.53637;8.621871277;350.848793;654.5163825;18.0896297;85.94438763;1.008638713;Type2
7.916794239;229.6892494;14446.13488;2.027977015;307.936822;484.6172485;17.99662755;58.79487723;2.681999716;Type1
4.142154786;271.2235905;15999.53835;1.813368059;499.8998591;556.7467765;18.37920064;75.4086664;1.038248451;Type1
7.537146619;187.8997184;20432.67725;1.948033433;207.4363915;511.8653785;16.07056607;84.35957535;4.043431835;Type1
5.861346911;278.6846371;25060.66318;4.548172474;390.8180446;602.3017489;19.32216321;51.32140893;2.446141926;Type1
8.702511594;233.8572821;24471.56158;9.777351492;301.2482338;452.9301755;13.55455482;57.94729788;4.984901535;Type2
8.703447953;216.4727598;10187.86137;7.328590527;421.18159;415.3418931;16.02153146;20.72200292;4.211801024;Type1
3.944745424;110.0456618;13119.09007;1.794820537;465.2039027;443.249072;11.77407847;61.20596475;1.384278341;Type2
8.924243398;281.2267126;11026.1311;7.267467229;435.7505214;571.6597496;5.789750266;41.3960615;1.956025736;Type1
8.58904587;250.468514;22351.46456;9.143204144;289.6434287;422.1226419;12.55999116;56.14874833;3.801313814;Type1
5.778639196;180.1101825;16775.02499;1.813680903;200.3906452;553.8052803;7.092852703;56.71337272;2.989768933;Type2
4.781211082;252.8922637;26723.64133;9.090989995;285.4991515;604.3476735;11.15629541;22.29955979;4.920121665;Type1
8.82777085;168.8329276;17710.9245;2.27823784;257.6353776;579.9425486;6.164175278;101.9019079;4.134774402;Type2
4.59860752;183.0963915;25312.59948;4.031905568;422.0536934;546.1167793;16.93018167;67.00440781;2.021608403;Type1
7.143214954;252.0168439;16376.4429;5.245333733;335.7876251;698.8759192;17.23054567;23.0871158;3.513662364;Type1
4.747509514;147.9478002;29948.68903;6.86249377;204.8079194;547.7794157;13.38452686;80.78417878;1.92442315;Type1
8.129856792;293.6327949;16063.13715;5.605660561;443.5974283;622.4427014;18.21704207;33.91029905;4.002729722;Type1
5.657449786;126.5400906;28200.73022;9.298307238;307.8126728;664.0922854;17.54751537;64.85557977;1.11153687;Type2
8.5517382;273.0964362;18994.12957;1.819861418;431.3534;671.3902648;12.8993658;108.3018314;1.762035316;Type1
5.762378797;179.7461685;22575.81834;1.052365524;244.9744757;663.4189445;19.26065199;105.0497883;4.598648589;Type2
7.754004703;117.8130601;12920.04562;5.528749526;465.6764912;661.1375407;11.5738539;75.01995502;1.689533397;Type1
4.715064036;250.6336325;10506.64733;5.445460623;318.582747;571.62463;14.37877722;84.50890551;2.398218459;Type1
6.35151953;228.5913046;11624.92158;6.820383905;279.0460091;695.2474542;18.4128599;59.56068873;4.512263527;Type1
3.717195418;179.2569027;10194.37288;4.371791205;203.5163587;569.83147;7.29959356;64.62117748;4.092038629;Type1
3.893029176;126.9460112;10160.74555;8.944165905;373.7111139;659.8710601;14.90812962;102.7266747;1.534925932;Type1
3.332937548;243.8182338;26444.6441;6.155269395;451.9351271;564.2043049;16.84021645;36.05478724;1.582500438;Type2
3.988831096;173.4367295;23708.24257;1.940371907;346.7772547;431.4610261;8.083023361;27.80090435;1.020881189;Type1
5.152915124;187.7793628;16860.04533;2.952865574;490.2123966;671.5991975;10.87538633;85.73312136;4.649702809;Type1
